Nombre Local;Empresa Farmacéutica;Empresa RUT;Empresa Razón Social      ;Número;Tipo                         ;Dirección                                      ;Región;Comuna;Nro Resolución Apertura;Fecha Res.;Latitud;Longitud;Tipo Recetario;Alopática;Homeopática
AHUMADA;FARMACIAS AHUMADA S.P.A.;76.378.831-8;FARMACIAS AHUMADA S.P.A.;636;FARMACIA PRIVADA;ALCALDE FERNANDO CASTILLO VELASCO 9100, 3° PISO. HOSPITAL MLITAR;METROPOLITANA;LA REINA;861;16/03/2015;-33,451137;-70,53947;SIN RECETARIO;SI;NO
AHUMADA;FARMACIAS AHUMADA S.P.A.;76.378.831-8;FARMACIAS AHUMADA S.P.A.;638;FARMACIA PRIVADA;AVENIDA VICUÑA MACKENNA Nº1;COQUIMBO;OVALLE;597;16/02/2015;-30,60173;-71,19847;SIN RECETARIO;SI;NO
AHUMADA;FARMACIAS AHUMADA S.P.A.;76.378.831-8;FARMACIAS AHUMADA S.P.A.;634;FARMACIA PRIVADA;PEDRO FONTOVA 7810, LOCAL 9;METROPOLITANA;HUECHURABA;1001;27/03/2015;-33,34560929;-70,67051897;SIN RECETARIO;SI;NO
AHUMADA;FARMACIAS AHUMADA S.P.A.;76.378.831-8;FARMACIAS AHUMADA S.P.A.;11;FARMACIA PRIVADA;AVDA KENNEDY 5413 L-230;METROPOLITANA;LAS CONDES;123456;04/06/2015;-33,4019547;-70,5796966;SIN RECETARIO;SI;NO
FARMACIA AHUMADA;FARMACIAS AHUMADA S.P.A.;76.378.831-8;FARMACIAS AHUMADA S.P.A.;605;FARMACIA PRIVADA;AV. JORGE ALESSANDRI 3177. L 6 BOULEVARD;BIOBIO;TALCAHUANO;4955;18/06/2015;-36,7908644;-73,06790186;SIN RECETARIO;SI;NO
FARMACIA AHUMADA;FARMACIAS AHUMADA S.P.A.;76.378.831-8;FARMACIAS AHUMADA S.P.A.;643;FARMACIA PRIVADA;AV. PEDRO DE VALDIVIA 904;BIOBIO;CONCEPCION;4952;18/06/2015;-36,844799;-73,052546;SIN RECETARIO;SI;NO
AHUMADA;FARMACIAS AHUMADA S.P.A.;76.378.831-8;FARMACIAS AHUMADA S.P.A.;24;FARMACIA PRIVADA;MANQUEHUE SUR 31, LOCALES 194, 196, 232;METROPOLITANA;LAS CONDES;56;27/02/1990;-33,409287;-70,567331;SIN RECETARIO;SI;NO
AHUMADA;FARMACIAS AHUMADA S.P.A.;76.378.831-8;FARMACIAS AHUMADA S.P.A.;571;FARMACIA PRIVADA;AV. SOR VICENTA 2575 LOCAL 6;BIOBIO;LOS ANGELES;3425;05/08/2015;-37,44539528;-72,33244284;SIN RECETARIO;SI;NO
AHUMADA;FARMACIAS AHUMADA S.P.A.;76.378.831-8;FARMACIAS AHUMADA S.P.A.;613;FARMACIA PRIVADA;AV. CHAMISERO 9790;METROPOLITANA;COLINA;3119;04/09/2015;-33,312367;-70,656921;SIN RECETARIO;SI;NO
FARMACIA AHUMADA;FARMACIAS AHUMADA S.P.A.;76.378.831-8;FARMACIAS AHUMADA S.P.A.;621;FARMACIA PRIVADA;AV. LOS CARRERA N° 3791, INT. LIDER;ATACAMA;COPIAPO;1702;08/07/2015;-27,3903366;-70,302145;SIN RECETARIO;SI;NO
AHUMADA;FARMACIAS AHUMADA S.P.A.;76.378.831-8;FARMACIAS AHUMADA S.P.A.;564;FARMACIA PRIVADA;AVENIDA APOQUINDO 4411, LOCALES 170, 172, 174 SUBCENTRO ESCUELA MILITAR;METROPOLITANA;LAS CONDES;3671;05/10/2015;-33,414384;-70,584583;SIN RECETARIO;SI;NO
AHUMADA;FARMACIAS AHUMADA S.P.A.;76.378.831-8;FARMACIAS AHUMADA S.P.A.;0650;FARMACIA PRIVADA;SAN ISIDRO GAETE 476 L-2  MAITENCILLO;VALPARAISO;PUCHUNCAVI;2426;10/12/2015;-32,63426666;-71,42406183;CENTRALIZADO;SI;NO
AHUMADA;FARMACIAS AHUMADA S.P.A.;76.378.831-8;FARMACIAS AHUMADA S.P.A.;0583;FARMACIA PRIVADA;CALETERA 1502-1480 LC 03, RUTA 68 ,VALPARAISO;VALPARAISO;VALPARAISO;450;23/03/2016;-33,12152611;-71,56207428;SIN RECETARIO;SI;NO
AHUMADA;FARMACIAS AHUMADA S.P.A.;76.378.831-8;FARMACIAS AHUMADA S.P.A.;584;FARMACIA PRIVADA;MARCOLETA 328, TORRE 9, PISO 1, LOCAL 5;METROPOLITANA;SANTIAGO;174;19/01/2016;-33,4421821;-70,6398758;SIN RECETARIO;SI;NO
FARMACIA AHUMADA;FARMACIAS AHUMADA S.P.A.;76.378.831-8;FARMACIAS AHUMADA S.P.A.;654;FARMACIA PRIVADA;AVDA. PDTE. IBAñEZ N°1433,LOCAL 104 PUERTO MONTT;LOS LAGOS;PUERTO MONTT;2017;19/08/2016;-41,4723235;-72,9683757;SIN RECETARIO;SI;NO
AHUMADA;FARMACIAS AHUMADA S.P.A.;76.378.831-8;FARMACIAS AHUMADA S.P.A.;652;FARMACIA PRIVADA;FERMÍN VIVACETA 1030, LOCALES 8 Y 9;METROPOLITANA;INDEPENDENCIA;4652;26/11/2015;-33,4185974;-70,6635713;SIN RECETARIO;SI;NO
AHUMADA;FARMACIAS AHUMADA S.P.A.;76.378.831-8;FARMACIAS AHUMADA S.P.A.;624;FARMACIA PRIVADA;DEL PARQUE 4722;METROPOLITANA;HUECHURABA;4810;14/12/2016;-33,3898186;-70,6185843;SIN RECETARIO;SI;NO
AHUMADA;FARMACIAS AHUMADA S.P.A.;76.378.831-8;FARMACIAS AHUMADA S.P.A.;572;FARMACIA PRIVADA;AVENIDA CONSISTORIAL 2100, LOCALES 119-120;METROPOLITANA;PEÑALOLEN;295;18/01/2017;-33,4760865;-70,5431413;SIN RECETARIO;SI;NO
FARMACIA AHUMADA;FARMACIAS AHUMADA S.P.A.;76.378.831-8;FARMACIAS AHUMADA S.P.A.;617;FARMACIA PRIVADA;AV. PEREZ ZUJOVIC N°5470;ANTOFAGASTA;ANTOFAGASTA;3484;23/08/2017;-23,6187078;-70,3924183;SIN RECETARIO;SI;NO
FARMACIA AHUMADA;FARMACIAS AHUMADA S.P.A.;76.378.831-8;FARMACIAS AHUMADA S.P.A.;615;FARMACIA PRIVADA;AVENIDA CHORRRILLOS Nº1821, LOCAL 1;MAULE;SAN JAVIER;62;04/01/2018;-35,59956842;-71,7319203;SIN RECETARIO;SI;NO
FARMACIA AHUMADA;FARMACIAS AHUMADA S.P.A.;76.378.831-8;FARMACIAS AHUMADA S.P.A.;647;FARMACIA PRIVADA;TERESA WILMS MONTT 2263, IQUIQUE;TARAPACA;IQUIQUE;704;04/05/2018;-20,2689628;-70,1260426;SIN RECETARIO;SI;NO
AHUMADA;FARMACIAS AHUMADA S.P.A.;76.378.831-8;FARMACIAS AHUMADA S.P.A.;670;FARMACIA PRIVADA;AVENIDA VICUñA MACKENNA ORIENTE  7110, TORRE B, LOCALES 108 – 112;METROPOLITANA;LA FLORIDA;1664;23/03/2018;-33,518401;-70,599124;SIN RECETARIO;SI;NO
AHUMADA;FARMACIAS AHUMADA S.P.A.;76.378.831-8;FARMACIAS AHUMADA S.P.A.;668;FARMACIA PRIVADA;LAS INDUSTRIAS 15560, LOCALES 2, 3 Y 4, INTERIOR SUPERMERCADO LIDER;METROPOLITANA;MAIPU;3144;04/06/2018;;;SIN RECETARIO;SI;NO
URGENCIA - AHUMADA;FARMACIAS AHUMADA S.P.A.;76.378.831-8;FARMACIAS AHUMADA S.P.A.;15;FARMACIA PRIVADA;AVENIDA IRARRÁZAVAL 4221;METROPOLITANA;ÑUÑOA;304;08/09/1983;-33,455672;-70,58563;SIN RECETARIO;SI;NO
AHUMADA;FARMACIAS AHUMADA S.P.A.;76.378.831-8;FARMACIAS AHUMADA S.P.A.;33;FARMACIA PRIVADA;AVENIDA EL BOSQUE 164;METROPOLITANA;PROVIDENCIA;44;21/01/1994;-33,421762;-70,598359;SIN RECETARIO;SI;NO
AHUMADA;FARMACIAS AHUMADA S.P.A.;76.378.831-8;FARMACIAS AHUMADA S.P.A.;642;FARMACIA PRIVADA;AVENIDA BERNARDO O'HIGGINS 555, LOCAL 1, SUPERMERCADO LIDER;METROPOLITANA;BUIN;5904;18/12/2017;-33,734141;-70,749025;SIN RECETARIO;SI;NO
AHUMADA;FARMACIAS AHUMADA S.P.A.;76.378.831-8;FARMACIAS AHUMADA S.P.A.;656;FARMACIA PRIVADA;ANDRÉS BELLO 2447, LOCAL 192, COSTANERA CENTER;METROPOLITANA;PROVIDENCIA;34379;15/06/2021;-33,418056;-70,607297;SIN RECETARIO;SI;NO
FARMACIA AHUMADA;FARMACIAS AHUMADA S.P.A.;76.378.831-8;FARMACIAS AHUMADA S.P.A.;330;FARMACIA PRIVADA;FRANCISCO BILBAO 317, COYHAIQUE, CHILE;AYSEN;COYHAIQUE;875;05/08/2019;-45,572525;-72,070626;SIN RECETARIO;SI;NO
AHUMADA;FARMACIAS AHUMADA S.P.A.;76.378.831-8;FARMACIAS AHUMADA S.P.A.;32;FARMACIA PRIVADA;LUIS CARRERA 2215;METROPOLITANA;VITACURA;11111111;01/09/2019;-33,390025;-70,586908;SIN RECETARIO;SI;NO
AHUMADA;FARMACIAS AHUMADA S.P.A.;76.378.831-8;FARMACIAS AHUMADA S.P.A.;27;FARMACIA PRIVADA;HUÉRFANOS 763;METROPOLITANA;SANTIAGO;111111;01/09/2019;-33,439249;-70,647669;SIN RECETARIO;SI;NO
FARMACIA AHUMADA;FARMACIAS AHUMADA S.P.A.;76.378.831-8;FARMACIAS AHUMADA S.P.A.;233;FARMACIA PRIVADA;GOBERNADOR CARLOS BORIES 950 - 958;MAGALLANES;PUNTA ARENAS;47;24/05/2002;-53,16140981;-70,90795057;SIN RECETARIO;SI;NO
FARMACIA AHUMADA;FARMACIAS AHUMADA S.P.A.;76.378.831-8;FARMACIAS AHUMADA S.P.A.;446;FARMACIA PRIVADA;AVENIDA EDUARDO FREI MONTALVA 01110, LOCAL 2;MAGALLANES;PUNTA ARENAS;18;31/01/2007;-53,14386433;-70,92396956;SIN RECETARIO;SI;NO
FARMACIA AHUMADA;FARMACIAS AHUMADA S.P.A.;76.378.831-8;FARMACIAS AHUMADA S.P.A.;367;FARMACIA PRIVADA;MANUEL BULNES 599;MAGALLANES;PUERTO NATALES;1802;28/09/2020;-51,72733038;-72,50326364;SIN RECETARIO;SI;NO
FARMACIA AHUMADA;FARMACIAS AHUMADA S.P.A.;76.378.831-8;FARMACIAS AHUMADA S.P.A.;241;FARMACIA PRIVADA;AVENIDA ESPAÑA 01377 A;MAGALLANES;PUNTA ARENAS;46;24/05/2002;-53,13872279;-70,89258884;SIN RECETARIO;SI;NO
FARMCIAS AHUMADA;FARMACIAS AHUMADA S.P.A.;76.378.831-8;FARMACIAS AHUMADA S.P.A.;441;FARMACIA PRIVADA;Domeyko 55;COQUIMBO;COQUIMBO;2204418902;04/11/2022;-29,967066;-71,3324269;SIN RECETARIO;SI;NO
FARMACIA AHUMADA;FARMACIAS AHUMADA S.P.A.;76.378.831-8;FARMACIAS AHUMADA S.P.A.;681;FARMACIA PRIVADA;Maipú 110;ATACAMA;COPIAPO;2203667956;09/02/2023;-27,3692353;-70,339603;SIN RECETARIO;SI;NO
AHUMADA;FARMACIAS AHUMADA S.P.A.;76.378.831-8;FARMACIAS AHUMADA S.P.A.;384;FARMACIA PRIVADA;Matucana 1202, LOCAL 1;METROPOLITANA;QUINTA NORMAL;1945;21/04/2023;-33,4324049;-70,6809754;SIN RECETARIO;SI;NO
AHUMADA;FARMACIAS AHUMADA S.P.A.;76.378.831-8;FARMACIAS AHUMADA S.P.A.;436;FARMACIA PRIVADA;Avenida Diego Portales 2291;ARICA;ARICA;2315177542;16/06/2023;-18,4831765;-70,2929298;SIN RECETARIO;SI;NO
FARMACIA AHUMADA L688;FARMACIAS AHUMADA S.P.A.;76.378.831-8;FARMACIAS AHUMADA S.P.A.;688;FARMACIA PRIVADA;SAN MARTÍN 547;LOS LAGOS;CASTRO;2310177521;05/07/2023;-42,4800139;-73,7634537;SIN RECETARIO;SI;NO
SAN JUAN;SAN JUAN;96.519.490-8;MIRANDA HERMANOS S.P.A.;5;FARMACIA PRIVADA;AV. LIBERTADORES  301;METROPOLITANA;EL MONTE;226;05/05/1997;-33,679122;-70,979236;SIN RECETARIO;SI;NO
SAN JUAN;SAN JUAN;96.519.490-8;MIRANDA HERMANOS S.P.A.;2;FARMACIA PRIVADA;CAMINO A MELIPILLA   2436  LOCAL 13;METROPOLITANA;PADRE HURTADO;35371;24/06/2011;-33,569701;-70,815772;SIN RECETARIO;SI;NO
SAN JUAN;SAN JUAN;96.519.490-8;MIRANDA HERMANOS S.P.A.;1;FARMACIA PRIVADA;21 DE MAYO 4555 C,D;METROPOLITANA;PEÑAFLOR;1822;14/08/1979;-33,609133;-70,900701;SIN RECETARIO;SI;NO
SAN JUAN;SAN JUAN;96.519.490-8;MIRANDA HERMANOS S.P.A.;3;FARMACIA PRIVADA;BERNARDO O'HIGGINS   1010;METROPOLITANA;TALAGANTE;2082;05/08/2004;-33,66351;-70,927703;SIN RECETARIO;SI;NO
HELP;HELP;96.565.480-1;HELP S.A.;1;FARMACIA ASISTENCIAL PRIVADA;AEROPUERTO 7344;METROPOLITANA;CERRILLOS;199;15/04/2003;-33,506955;-70,703202;SIN RECETARIO;SI;NO
RECCIUS;RECCIUS;94.593.000-1;FARMACIA RECCIUS S.A.;1;FARMACIA PRIVADA;SAN ANTONIO 229;METROPOLITANA;SANTIAGO;492;08/08/2002;-33,439983;-70,648078;CENTRALIZADO;SI;NO
CENTRO DE SALUD LAS REJAS;CENTRO DE SALUD LAS REJAS;78.956.230-K;PRODUCTOS FARMACEUTICOS  LTDA.;1;FARMACIA PRIVADA;AV. LIBERTADOR BERNARDO O'HIGGINS 6064;METROPOLITANA;ESTACION CENTRAL;65;18/02/1997;-33,457573;-70,706486;SIN RECETARIO;SI;NO
SAN ANTONIO;FARMAX;78.158.030-9;SOCIEDAD FARMACEUTICA SAN ANTONIO LTDA.;1;FARMACIA PRIVADA;SAN ANTONIO 575;METROPOLITANA;SANTIAGO;295;21/11/1991;-33,436187;-70,648659;CENTRALIZADO;SI;NO
ANGEL;ANGEL;78.191.795-1;SOCIEDAD FARMACIA PEDRO ANGEL BILBAO ROSALES E.I.R.L.;1;FARMACIA PRIVADA;AV. GABRIELA ORIENTE  01987. LOCAL 3;METROPOLITANA;PUENTE ALTO;117606;15/06/2005;-33,618122;-70,574144;SIN RECETARIO;SI;NO
PANONIA;PANONIA;78.332.240-4;BARNAFI KAUSE FARMACEUTICA S.A.;1;FARMACIA PRIVADA;LO BELTRÁN N° 1763;METROPOLITANA;VITACURA;97;22/03/1993;-33,38683;-70,56657;CENTRALIZADO;SI;NO
CRUZ DEL SUR;CRUZ DEL SUR;78.969.650-0;SOCIEDAD FARMACEUTICA TORRES Y REYES LTDA.;2;FARMACIA PRIVADA;AVENIDA RECOLETA 3403;METROPOLITANA;RECOLETA;3576;29/09/2015;-33,394334;-70,642493;SIN RECETARIO;SI;NO
DEL FORMULARIO;FREEMED FARMACEUTICA GROUP SOCIEDAD ANONIMA;76.099.611-4;FREEMED FARMACEUTICA GROUP SOCIEDAD ANONIMA;0;FARMACIA PRIVADA;AVDA. LOS PUELCHES Nº 1695;ÑUBLE;CHILLAN;88;09/01/2012;-36,62511111;-72,0873;SIN RECETARIO;SI;NO
FARMAX;FREEMED FARMACEUTICA GROUP SOCIEDAD ANONIMA;76.099.611-4;FREEMED FARMACEUTICA GROUP SOCIEDAD ANONIMA;815;FARMACIA PRIVADA;AVENIDA PROGRESO 2000;TARAPACA;IQUIQUE;337;04/04/2003;-20,22891897;-70,13097882;SIN RECETARIO;SI;SI
FARMAX L-2;FREEMED FARMACEUTICA GROUP SOCIEDAD ANONIMA;76.099.611-4;FREEMED FARMACEUTICA GROUP SOCIEDAD ANONIMA;2;FARMACIA PRIVADA;M. RECABARREN Nº 02320;ARAUCANIA;TEMUCO;10020;27/06/2012;-38,75688558;-72,64015423;SIN RECETARIO;SI;NO
FARMACIA DEL FORMULARIO;FREEMED FARMACEUTICA GROUP SOCIEDAD ANONIMA;76.099.611-4;FREEMED FARMACEUTICA GROUP SOCIEDAD ANONIMA;1;FARMACIA PRIVADA;LOS CLARINES Nº 2281;COQUIMBO;COQUIMBO;4909;27/12/2013;-29,9924133;-71,3296663;SIN RECETARIO;SI;NO
EMANUEL;EMANUEL;9.398.770-5;SONIA URIBE VALENCIA;1;FARMACIA PRIVADA;GABRIELA PONIENTE 393;METROPOLITANA;PUENTE ALTO;9894;07/04/2005;-33,579919;-70,586681;SIN RECETARIO;SI;NO
MALLOCO;MALLOCO;88.520.100-8;ADAN Y ALFARO  LTDA.;1;FARMACIA PRIVADA;BALMACEDA 251;METROPOLITANA;PEÑAFLOR;12345;00/00/0000;-33,604735;-70,852638;SIN RECETARIO;SI;NO
ROTONDA  LA FLORIDA;ROTONDA LA FLORIDA;88.579.100-K;LUCIA BERRIOS Y CIA. LTDA.;1;FARMACIA PRIVADA;SERAFIN ZAMORA 53;METROPOLITANA;LA FLORIDA;2388;24/08/2004;-33,520682;-70,600015;SIN RECETARIO;SI;NO
FARMACIA COOPERCARAB;COOPERCARAB;81.242.500-5;COOPERATIVA DE CONSUMOS CARABINEROS DE CHILE;1;FARMACIA PRIVADA;URMENETA Nº778;LOS LAGOS;PUERTO MONTT;1189;19/10/1993;-41,472435;-72,9467468;SIN RECETARIO;SI;NO
COOPERCARAB CONCEPCION;COOPERCARAB;81.242.500-5;COOPERATIVA DE CONSUMOS CARABINEROS DE CHILE;0;FARMACIA PRIVADA;AV. O´HIGGINS N° 80;BIOBIO;CONCEPCION;1231;02/04/2020;-36,830712;-73,057079;SIN RECETARIO;SI;NO
COOPERCARAB;COOPERCARAB;81.242.500-5;COOPERATIVA DE CONSUMOS CARABINEROS DE CHILE;2;FARMACIA PRIVADA;AVENIDA ANTONIO VARAS 2519;METROPOLITANA;ÑUÑOA;219;06/08/1990;-33,45027;-70,61016;SIN RECETARIO;SI;NO
FARMACIA COOPERCARAB LIMITADA;COOPERCARAB;81.242.500-5;COOPERATIVA DE CONSUMOS CARABINEROS DE CHILE;1;FARMACIA PRIVADA;VICUÑA MACKENNA N° 435 TEMUCO;ARAUCANIA;TEMUCO;4738;14/09/2020;-38,73751;-72,591437;SIN RECETARIO;SI;NO
COOPERCARAB;COOPERCARAB;81.242.500-5;COOPERATIVA DE CONSUMOS CARABINEROS DE CHILE;1;FARMACIA PRIVADA;ENRIQUE MAC IVER 245;METROPOLITANA;SANTIAGO;5861;11/10/1973;-33,43977;-70,64661;SIN RECETARIO;SI;NO
COOPERCARAB ANTOFAGASTA;COOPERCARAB;81.242.500-5;COOPERATIVA DE CONSUMOS CARABINEROS DE CHILE;1;FARMACIA PRIVADA;AVDA PEDRO AGUIRRE CERDA 8251 LOCAL 01, TERCER PISO;ANTOFAGASTA;ANTOFAGASTA;2147483647;05/08/2022;-23,592892;-70,390212;SIN RECETARIO;SI;NO
PEÑAFLOR;PEÑAFLOR;82.723.200-9;CONTRERAS OLEA MIGUEL E HIJO;1;FARMACIA PRIVADA;21 DE MAYO  4242;METROPOLITANA;PEÑAFLOR;12345;00/00/0000;-33,608146;-70,899534;SIN RECETARIO;SI;NO
REDFARMA;REDFARMA;83.337.300-5;SOCIEDAD CARLOS SALINAS Y CIA.;61;FARMACIA PRIVADA;AGUSTINAS 2299;METROPOLITANA;SANTIAGO;12345;00/00/0000;-33,442523;-70,667848;SIN RECETARIO;SI;NO
VILLA SUR;VILLA SUR;838.563-7;MARIA ARANDA VALDENEGRO;1;FARMACIA PRIVADA;CLOTARIO BLEST 5435;METROPOLITANA;PEDRO AGUIRRE CERDA;1457;16/06/1980;-33,49694;-70,677979;SIN RECETARIO;SI;NO
PRINCIPAL;PRINCIPAL;83.975.800-5;FARMACEUTICA MAIPU LTDA.;1;FARMACIA PRIVADA;5 DE ABRIL 176.  L-10. EN GALERIA.;METROPOLITANA;MAIPU;78052;21/10/2009;-33,510681;-70,759638;SIN RECETARIO;SI;NO
PRINCIPAL;PRINCIPAL;83.975.800-5;FARMACEUTICA MAIPU LTDA.;1;FARMACIA PRIVADA;CHACABUCO 50  L-2. INTERIOR GALERIA;METROPOLITANA;MAIPU;1327;03/06/1980;-33,508982;-70,758115;SIN RECETARIO;SI;NO
FRANCESA;FRANCESA;83.87.600-6;BERNARDO SESELOVSKY Y CIA. LTDA.;1;FARMACIA PRIVADA;SAN PABLO 2090;METROPOLITANA;SANTIAGO;12345;00/00/0000;-33,434817;-70,666167;SIN RECETARIO;SI;NO
LA FLORIDA;LA FLORIDA;84.87.700-0;FERRER Y BALART LTDA.;1;FARMACIA PRIVADA;DEPARTAMENTAL 30;METROPOLITANA;SAN JOAQUIN;2932;27/06/1975;-33,508212;-70,61467;SIN RECETARIO;SI;NO
LO VIAL;LO VIAL;84.212.500-6;SOCIEDAD CARO Y CORREIA LTDA.;1;FARMACIA PRIVADA;GRAN AVENIDA JOSE MIGUEL CARRERA 4768;METROPOLITANA;SAN MIGUEL;1268;20/04/1948;-33,497369;-70,65305;SIN RECETARIO;SI;NO
SERRANO;SOFIA;8.508.577-8;LUZ GONZALEZ CISTERNAS;1;FARMACIA PRIVADA;SERRANO   1336;METROPOLITANA;PUDAHUEL;86;07/02/2001;-33,433966;-70,766762;SIN RECETARIO;SI;NO
EL GATO;EL GATO;85.866.300-8;RODRIGO GATICA PEREZ Y CIA. LTDA.;1;FARMACIA PRIVADA;SAN ALFONSO 154. LOCAL 6;METROPOLITANA;SANTIAGO;641;11/11/2003;-33,452502;-70,676273;SIN RECETARIO;SI;NO
ARAVIL;ARAVIL;87.988.800-K;SOCIEDAD ARAYA Y VILDOSOLA LTDA.;1;FARMACIA PRIVADA;PROVIDENCIA 1773;METROPOLITANA;PROVIDENCIA;1399;16/07/1981;-33,426189;-70,614756;CENTRALIZADO;SI;NO
ARES;ARES;8.744.650-6;JORGE GONZALEZ HENRIQUEZ;1;FARMACIA PRIVADA;AV. CONCHA Y TORO 4115. INTERIOR MAXI AHORRO;METROPOLITANA;PUENTE ALTO;47408;16/08/2012;-33,568443;-70,583565;SIN RECETARIO;SI;NO
HERGOFAR;HERGOFAR;78.621.070-4;HERMANOS GOMEZ  FARMACEUTICA S.A.;1;FARMACIA PRIVADA;MALAGA 115;METROPOLITANA;LAS CONDES;158;27/04/1995;-33,415699;-70,586818;CENTRALIZADO;SI;NO
SANTIAGO;SANTIAGO;78.907.490-9;COMERCIAL FARMACEUTICA SANTIAGO LTDA.;1;FARMACIA PRIVADA;ARTURO PRAT 901;METROPOLITANA;SANTIAGO;114;23/03/1988;-33,456598;-70,647779;SIN RECETARIO;SI;NO
SILVA;SILVA;78.933.30-0;SOCIEDAD FARMACIAS SILVA  LTDA.;2;FARMACIA PRIVADA;HUELEN 1622;METROPOLITANA;CERRO NAVIA;1390;22/08/2001;-33,418565;-70,741292;SIN RECETARIO;SI;NO
SILVA;SILVA;78.933.30-0;SOCIEDAD FARMACIAS SILVA  LTDA.;1;FARMACIA PRIVADA;SALVADOR GUTIERREZ 7990 L-2;METROPOLITANA;CERRO NAVIA;124;28/02/1997;-33,416828;-70,75024;SIN RECETARIO;SI;NO
NATURAL LIFE;COMERCIAL NATURAL LIFE LIMITADA;76.231.303-0;COMERCIAL NATURAL LIFE LIMITADA;0001;FARMACIA PRIVADA;BLANCO 47 LOCAL 3;VALPARAISO;VILLA ALEMANA;1182;15/11/2012;-33,04372449;-71,37238706;SIN RECETARIO;SI;SI
FARMACHILE;RAUL CORREA PEREZ FARMACEUTICA E. I. R. L.;76.097.157-K;RAUL CORREA PEREZ FARMACEUTICA E. I. R. L.;0001;FARMACIA PRIVADA;SIMON BOLIVAR 263-A;VALPARAISO;VIÑA DEL MAR;3690;13/11/2012;-33,02807071;-71,54305236;SIN RECETARIO;SI;NO
FARMACHILE;RAUL CORREA PEREZ FARMACEUTICA E. I. R. L.;76.097.157-K;RAUL CORREA PEREZ FARMACEUTICA E. I. R. L.;0002;FARMACIA PRIVADA;QUILLOTA Nº 0151;VALPARAISO;VIÑA DEL MAR;275;21/01/2014;-33,02495838;-71,54887127;SIN RECETARIO;SI;NO
FARMACHILE;RAUL CORREA PEREZ FARMACEUTICA E. I. R. L.;76.097.157-K;RAUL CORREA PEREZ FARMACEUTICA E. I. R. L.;0003;FARMACIA PRIVADA;AV. LIBERTAD 1059;VALPARAISO;VIÑA DEL MAR;421;28/02/2019;-33,0115821;-71,5494681;SIN RECETARIO;SI;NO
FARMACHILE;RAUL CORREA PEREZ FARMACEUTICA E. I. R. L.;76.097.157-K;RAUL CORREA PEREZ FARMACEUTICA E. I. R. L.;004;FARMACIA PRIVADA;UNO PONIENTE Nº811, LOCAL 101;VALPARAISO;VIÑA DEL MAR;2147483647;26/07/2022;-33,0135495;-71,5535342;SIN RECETARIO;SI;NO
FARMACIA ARAUCO;ARAUCO;79.530.600-5;FARMACÉUTICA GOMEZ Y CIA LTDA.;003;FARMACIA PRIVADA;VIVAR 976;TARAPACA;IQUIQUE;691;24/06/1997;-20,2171173;-70,1486324;SIN RECETARIO;SI;NO
FARMACIA CRUZ DEL SUR;CRUZ DEL SUR;9.854.471-2;MIGUEL UTRERAS ESPINOZA E.I.R.L.;0000;FARMACIA PRIVADA;AVENIDA LOS CÓNDORES 3824;TARAPACA;ALTO HOSPICIO;717;30/06/1997;-20,27439532;-70,09639978;SIN RECETARIO;SI;NO
HOMEONATUR;HOMEONATUR S. A.;96.895.760-0;HOMEONATUR S. A.;0001;FARMACIA PRIVADA;CLAUDIO VICUÑA 878;VALPARAISO;QUILPUE;3573;20/09/1996;-33,04691124;-71,44224768;SIN RECETARIO;NO;SI
CRUZ VERDE;FARMACEUTICA CAMVAL LTDA.;76.143.960-K;FARMACEUTICA CAMVAL LTDA.;0559;FARMACIA PRIVADA;AV. VALPARAISO 786;VALPARAISO;VIÑA DEL MAR;2625;13/10/2004;-33,02530077;-71,55064721;CENTRALIZADO;SI;SI
FARMACIA CRUZ VERDE;COMERCIAL FARMABIZA LIMITADA;77.066.190-0;COMERCIAL FARMABIZA LIMITADA;0502;FARMACIA PRIVADA;VIVAR 854;TARAPACA;IQUIQUE;1351;26/12/1997;-20,2161886;-70,14863579;SIN RECETARIO;SI;NO
FARMABIZA;COMERCIAL FARMABIZA LIMITADA;77.066.190-0;COMERCIAL FARMABIZA LIMITADA;1;FARMACIA PRIVADA;AV. LIBERTADOR BERNARDO O'HIGGINS 1516;METROPOLITANA;SANTIAGO;89;03/02/2020;-33,445856;-70,657296;SIN RECETARIO;SI;NO
FARMACIAS CRUZ VERDE;SOCIEDAD OCHOA GAC LIMITADA;77.884.400-1;SOCIEDAD OCHOA GAC LIMITADA;151;FARMACIA PRIVADA;ANTONIO VARAS N° 665;LOS LAGOS;PUERTO MONTT;2445;18/10/2018;-41,4728719;-72,9442628;SIN RECETARIO;SI;NO
FARMACIA CRUZ VERDE;SOCIEDAD OCHOA GAC LIMITADA;77.884.400-1;SOCIEDAD OCHOA GAC LIMITADA;0508;FARMACIA PRIVADA;AVENIDA RAMON PEREZ OPAZO Nº 3161 LOCAL 5 Y 6;TARAPACA;ALTO HOSPICIO;502;01/07/1999;-20,26927335;-70,10110838;SIN RECETARIO;SI;NO
CRUZ VERDE;SOCIEDAD OCHOA GAC LIMITADA;77.884.400-1;SOCIEDAD OCHOA GAC LIMITADA;9037;FARMACIA PRIVADA;AVENIDA BARROS LUCO Nº2970, LOCAL 4 Y 6;VALPARAISO;SAN ANTONIO;3357;27/01/2020;-33,607921;-71,613889;SIN RECETARIO;NO;NO
